A,B,C,D,AB,AC,BC,AD,BD,CD,ABC,ABD,ACD,BCD,topology
11903.722770277844,12172.820485444016,11903.722770277844,15729.935404180931,0.0,269.0977151661718,0.0,0.0,0.0,0.0,3557.1149187369156,0.0,0.0,0.0,"(((A,C),B),D)"
12066.540585001709,12066.540585001709,18695.891089084085,16923.253760898326,4856.713175896615,0.0,0.0,0.0,0.0,0.0,0.0,1772.6373281857595,0.0,0.0,"(((A,B),D),C)"
23893.411661533915,23893.411661533915,23619.96088080808,23619.96088080808,15303.922131793073,0.0,0.0,0.0,0.0,15577.37291251891,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12267.802675200948,12267.802675200948,49468.71118557251,14596.715434313068,2328.9127591121187,0.0,0.0,0.0,0.0,0.0,0.0,34871.99575125944,0.0,0.0,"(((A,B),D),C)"
49154.84047567314,11256.611160903256,11911.635173575103,11256.611160903256,0.0,0.0,0.0,0.0,655.0240126718479,0.0,0.0,0.0,0.0,37243.20530209804,"(((B,D),C),A)"
26648.199273000882,76239.67402183625,26648.199273000882,38278.46065363866,0.0,11630.26138063777,0.0,0.0,0.0,0.0,0.0,0.0,37961.21336819759,0.0,"(((A,C),D),B)"
30120.639474893786,59169.437439270354,111201.88225332713,30120.639474893786,0.0,0.0,0.0,29048.79796437657,0.0,0.0,0.0,52032.44481405678,0.0,0.0,"(((A,D),B),C)"
38343.67938240012,11532.571619225295,11532.571619225295,58893.736457788225,0.0,0.0,26811.10776317483,0.0,0.0,0.0,20550.0570753881,0.0,0.0,0.0,"(((B,C),A),D)"
18388.314462947463,55512.10865684543,18388.314462947463,20254.266810165733,0.0,1865.9523472182682,0.0,0.0,0.0,0.0,0.0,0.0,35257.841846679694,0.0,"(((A,C),D),B)"
41543.20143255213,12149.002446658891,24211.72614542365,12149.002446658891,0.0,0.0,0.0,0.0,12062.723698764761,0.0,0.0,0.0,0.0,17331.47528712848,"(((B,D),C),A)"
16667.668741394165,29449.54293097619,16667.668741394165,56892.44233045982,0.0,12781.874189582026,0.0,0.0,0.0,0.0,27442.899399483627,0.0,0.0,0.0,"(((A,C),B),D)"
18331.087539144322,55124.19959306679,27484.688958071336,18331.087539144322,0.0,0.0,0.0,9153.601418927014,0.0,0.0,0.0,0.0,27639.51063499545,0.0,"(((A,D),C),B)"
12803.108613684308,10816.887998655671,10816.887998655671,13062.020423543865,0.0,0.0,1986.2206150286356,0.0,0.0,0.0,258.9118098595565,0.0,0.0,0.0,"(((B,C),A),D)"
10943.75910112833,22598.43693149402,10943.75910112833,22598.43693149402,0.0,16569.329005625088,0.0,0.0,4914.651175259397,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
14304.032580242969,21982.191402799308,21982.191402799308,14304.032580242969,0.0,0.0,33232.60621514068,40910.76503769702,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
14055.944003675151,17846.274697351033,49863.169784959755,14055.944003675151,0.0,0.0,0.0,3790.3306936758813,0.0,0.0,0.0,32016.895087608726,0.0,0.0,"(((A,D),B),C)"
11685.929977088445,55743.98531362984,36623.98393441952,11685.929977088445,0.0,0.0,0.0,24938.053957331078,0.0,0.0,0.0,0.0,19120.00137921032,0.0,"(((A,D),C),B)"
16943.564268351765,13874.540322021501,13874.540322021501,17394.686656734488,0.0,0.0,3069.023946330264,0.0,0.0,0.0,451.12238838272367,0.0,0.0,0.0,"(((B,C),A),D)"
15910.808559710922,15910.808559710922,11810.791191324139,11810.791191324139,8530.851704270233,0.0,0.0,0.0,0.0,12630.869072657017,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
15636.201369773189,16979.39220336263,14958.71353236097,14958.71353236097,0.0,0.0,0.0,0.0,0.0,677.48783741222,0.0,0.0,1343.1908335894395,0.0,"(((C,D),A),B)"
26644.972866171884,23331.358720646385,23331.358720646385,26644.972866171884,0.0,0.0,48628.19051866186,45314.57637313636,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
14419.042753859087,14419.042753859087,46729.26560476974,44548.408871903775,30129.366118044687,0.0,0.0,0.0,0.0,0.0,0.0,2180.8567328659637,0.0,0.0,"(((A,B),D),C)"
13433.78293355484,12865.826645621033,12865.826645621033,16602.687441171733,0.0,0.0,567.9562879338071,0.0,0.0,0.0,3168.904507616892,0.0,0.0,0.0,"(((B,C),A),D)"
14582.245179995529,14582.245179995529,17783.670928236577,21834.51304574073,3201.4257482410503,0.0,0.0,0.0,0.0,0.0,4050.8421175041526,0.0,0.0,0.0,"(((A,B),C),D)"
12955.104066465381,36283.86414322768,24483.76341280854,12955.104066465381,0.0,0.0,0.0,11528.65934634316,0.0,0.0,0.0,0.0,11800.100730419133,0.0,"(((A,D),C),B)"
10468.95121944119,11705.751139807917,10468.95121944119,11705.751139807917,0.0,4116.03471143284,0.0,0.0,2879.234791066112,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13027.495955453456,42780.6536715298,13027.495955453456,15436.989081464082,0.0,2409.4931260106255,0.0,0.0,0.0,0.0,0.0,0.0,27343.66459006572,0.0,"(((A,C),D),B)"
10287.987521565203,10833.170276049495,10287.987521565203,37553.148021887726,0.0,545.1827544842927,0.0,0.0,0.0,0.0,26719.977745838234,0.0,0.0,0.0,"(((A,C),B),D)"
18272.331573686497,11814.718518278067,11814.718518278067,16653.88005124743,0.0,0.0,4839.161532969362,0.0,0.0,0.0,0.0,0.0,0.0,1618.4515224390684,"(((B,C),D),A)"
24684.201466574876,24156.6942212231,24156.6942212231,24684.201466574876,0.0,0.0,5262.200627198854,4734.69338184708,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
16381.561601326517,24187.00729735366,16381.561601326517,24187.00729735366,0.0,8859.12530149478,0.0,0.0,1053.6796054676379,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13833.199526277931,13968.511992915279,54350.95046999086,13833.199526277931,0.0,0.0,0.0,135.31246663734768,0.0,0.0,0.0,40382.43847707558,0.0,0.0,"(((A,D),B),C)"
15779.145985795862,11132.485058492708,11132.485058492708,15779.145985795862,0.0,0.0,11155.849081975848,6509.1881546726945,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
15409.326319862066,11709.549626955053,16588.671023739964,11709.549626955053,0.0,0.0,0.0,0.0,3699.7766929070126,0.0,0.0,1179.3447038778966,0.0,0.0,"(((B,D),A),C)"
20009.778546118432,50379.06060212568,24873.439495933144,20009.778546118432,0.0,0.0,0.0,4863.660949814712,0.0,0.0,0.0,0.0,25505.62110619254,0.0,"(((A,D),C),B)"
11659.351846685884,77316.43705737904,11847.43313089711,11659.351846685884,0.0,0.0,0.0,188.0812842112261,0.0,0.0,0.0,0.0,65469.00392648192,0.0,"(((A,D),C),B)"
13118.52321356612,20876.486409803932,21247.95811272466,13118.52321356612,0.0,0.0,0.0,7757.963196237811,0.0,0.0,0.0,371.4717029207265,0.0,0.0,"(((A,D),B),C)"
11863.258616973002,12394.506486849701,11863.258616973002,12394.506486849701,0.0,12544.840158901241,0.0,0.0,12013.592289024542,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
15347.006191328233,11030.986237708494,11030.986237708494,15347.006191328233,0.0,0.0,4965.263210196466,649.243256576725,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
28237.645915661626,12082.480395704057,12082.480395704057,28237.645915661626,0.0,0.0,23468.379505084762,7313.213985127194,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
32871.73715556748,11579.259938360103,32871.73715556748,11579.259938360103,0.0,102921.50277464109,0.0,0.0,124213.97999184846,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13163.025035826531,13163.025035826531,70246.60602300988,22152.620320119073,8989.595284292542,0.0,0.0,0.0,0.0,0.0,0.0,48093.98570289081,0.0,0.0,"(((A,B),D),C)"
14533.623066723087,14533.623066723087,14009.524427700173,14009.524427700173,1206.6712888393597,0.0,0.0,0.0,0.0,1730.7699278622736,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
18621.18232472571,18621.18232472571,11366.414426935426,11366.414426935426,81.03803066040945,0.0,0.0,0.0,0.0,7335.8059284506935,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
11512.90636532239,40888.365653533154,11512.90636532239,28004.931533093855,0.0,16492.025167771466,0.0,0.0,0.0,0.0,0.0,0.0,12883.434120439297,0.0,"(((A,C),D),B)"
13695.32893385754,13695.32893385754,21395.452634322442,17194.105455609406,3498.776521751867,0.0,0.0,0.0,0.0,0.0,0.0,4201.347178713036,0.0,0.0,"(((A,B),D),C)"
13875.557941851777,85237.45837043568,29078.064731019662,13875.557941851777,0.0,0.0,0.0,15202.506789167885,0.0,0.0,0.0,0.0,56159.39363941601,0.0,"(((A,D),C),B)"
17799.906635381347,28804.24641588985,17799.906635381347,68613.06692111123,0.0,11004.339780508506,0.0,0.0,0.0,0.0,39808.82050522138,0.0,0.0,0.0,"(((A,C),B),D)"
13348.68598312721,11368.697226320699,11368.697226320699,13348.68598312721,0.0,0.0,6748.0484755323105,4768.059718725799,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
80712.84543942884,15879.043762077894,28216.835957832358,15879.043762077894,0.0,0.0,0.0,0.0,12337.792195754464,0.0,0.0,0.0,0.0,52496.009481596484,"(((B,D),C),A)"
27043.49131806203,11452.16518172754,27043.49131806203,11452.16518172754,0.0,274.3303976923645,0.0,0.0,15865.656534026857,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
12712.66802180181,51898.18777120075,11497.377644820277,11497.377644820277,0.0,0.0,0.0,0.0,0.0,1215.2903769815327,0.0,0.0,39185.51974939894,0.0,"(((C,D),A),B)"
17583.88477359983,23220.16529814132,26928.915700842685,17583.88477359983,0.0,0.0,0.0,5636.28052454149,0.0,0.0,0.0,3708.750402701363,0.0,0.0,"(((A,D),B),C)"
80347.00529566687,15929.166509495022,15416.901034680686,15416.901034680686,0.0,0.0,0.0,0.0,0.0,512.2654748143368,0.0,0.0,0.0,64417.83878617184,"(((C,D),B),A)"
18525.64931470571,12828.431329368828,12119.413363687976,12119.413363687976,0.0,0.0,0.0,0.0,0.0,709.0179656808527,0.0,0.0,0.0,5697.217985336885,"(((C,D),B),A)"
10908.536406578418,53782.43132451533,10908.536406578418,32761.410834733884,0.0,21852.874428155465,0.0,0.0,0.0,0.0,0.0,0.0,21021.020489781447,0.0,"(((A,C),D),B)"
11405.805724099695,16819.246631164515,13935.621879429616,11405.805724099695,0.0,0.0,0.0,2529.8161553299215,0.0,0.0,0.0,0.0,2883.6247517348993,0.0,"(((A,D),C),B)"
15563.106921766857,11880.652934477019,14543.25050007536,11880.652934477019,0.0,0.0,0.0,0.0,2662.597565598342,0.0,0.0,0.0,0.0,1019.856421691497,"(((B,D),C),A)"
11976.652832663898,30201.367624670933,30201.367624670933,11976.652832663898,0.0,0.0,9858.91036790459,28083.625159911622,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
23695.320588667157,10961.572600250107,10961.572600250107,35609.67206233168,0.0,0.0,12733.747988417052,0.0,0.0,0.0,11914.35147366452,0.0,0.0,0.0,"(((B,C),A),D)"
57384.72924108783,13293.887953382218,26125.773726104337,13293.887953382218,0.0,0.0,0.0,0.0,12831.885772722118,0.0,0.0,0.0,0.0,31258.955514983496,"(((B,D),C),A)"
12212.042326564117,11560.781501088843,12212.042326564117,11560.781501088843,0.0,15598.329336272096,0.0,0.0,16249.59016174737,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
12733.338895367322,24233.560007361535,12733.338895367322,14113.938323946586,0.0,1380.599428579263,0.0,0.0,0.0,0.0,0.0,0.0,10119.621683414947,0.0,"(((A,C),D),B)"
13211.956587489054,16453.41190172526,13211.956587489054,56611.14798673276,0.0,3241.455314236206,0.0,0.0,0.0,0.0,40157.7360850075,0.0,0.0,0.0,"(((A,C),B),D)"
22619.451318654337,22619.451318654337,19097.202792520235,19097.202792520235,50945.13979244803,0.0,0.0,0.0,0.0,54467.38831858214,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
17299.891173426506,20698.215070288734,20698.215070288734,17299.891173426506,0.0,0.0,7251.419376860568,10649.743273722795,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
20531.315642755584,28307.984021895914,12779.694175924678,12779.694175924678,0.0,0.0,0.0,0.0,0.0,7751.621466830906,0.0,0.0,7776.668379140332,0.0,"(((C,D),A),B)"
11640.328905401853,24089.186488227628,11640.328905401853,44733.6720667833,0.0,12448.857582825773,0.0,0.0,0.0,0.0,20644.485578555672,0.0,0.0,0.0,"(((A,C),B),D)"
38013.28158321805,38013.28158321805,11137.31436040848,11137.31436040848,76883.52376982715,0.0,0.0,0.0,0.0,103759.49099263671,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12533.73761399989,12995.467235305845,12995.467235305845,12533.73761399989,0.0,0.0,8720.851671838811,9182.581293144765,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
13961.389763867386,13655.664616088292,16765.736620531916,13655.664616088292,0.0,0.0,0.0,0.0,305.72514777909424,0.0,0.0,2804.3468566645292,0.0,0.0,"(((B,D),A),C)"
31048.92399629008,30982.399828895497,17741.03392331366,17741.03392331366,0.0,0.0,0.0,0.0,0.0,13241.365905581837,0.0,0.0,0.0,66.52416739458367,"(((C,D),B),A)"
12418.936701365226,54348.92238160946,12418.936701365226,12817.439306006772,0.0,398.50260464154593,0.0,0.0,0.0,0.0,0.0,0.0,41531.483075602686,0.0,"(((A,C),D),B)"
13745.447556407864,22135.54455659804,42861.642374729934,13745.447556407864,0.0,0.0,0.0,8390.097000190177,0.0,0.0,0.0,20726.097818131893,0.0,0.0,"(((A,D),B),C)"
24247.410024984412,12106.129279136538,19937.75916063566,12106.129279136538,0.0,0.0,0.0,0.0,7831.629881499121,0.0,0.0,0.0,0.0,4309.650864348755,"(((B,D),C),A)"
10867.994799803892,22854.917482056688,10867.994799803892,14291.415885738765,0.0,3423.421085934874,0.0,0.0,0.0,0.0,0.0,0.0,8563.501596317923,0.0,"(((A,C),D),B)"
19430.800877192174,15123.927626216473,15123.927626216473,19430.800877192174,0.0,0.0,23870.886098304418,19564.01284732872,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12128.66454564565,11438.28509451009,11438.28509451009,12128.66454564565,0.0,0.0,8966.026625305076,8275.647174169517,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11476.33130282851,28503.742614270937,28503.742614270937,11476.33130282851,0.0,0.0,13435.45052588131,30462.86183732374,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11214.133532813541,38140.2597344422,21920.24809350136,11214.133532813541,0.0,0.0,0.0,10706.114560687818,0.0,0.0,0.0,0.0,16220.011640940846,0.0,"(((A,D),C),B)"
11653.556758881878,23883.234975238833,38226.23194916394,11653.556758881878,0.0,0.0,0.0,12229.678216356953,0.0,0.0,0.0,14342.996973925108,0.0,0.0,"(((A,D),B),C)"
26116.19934220236,29030.04193538034,26116.19934220236,61139.824897456114,0.0,2913.842593177982,0.0,0.0,0.0,0.0,32109.782962075773,0.0,0.0,0.0,"(((A,C),B),D)"
13245.538512869483,14117.250974679506,14117.250974679506,13245.538512869483,0.0,0.0,28347.202499481977,29218.914961291997,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
57848.899805626184,27394.47600334711,13755.758727280992,13755.758727280992,0.0,0.0,0.0,0.0,0.0,13638.71727606612,0.0,0.0,0.0,30454.423802279074,"(((C,D),B),A)"
11785.325129807929,20587.08438814301,11785.325129807929,12519.8666745265,0.0,734.5415447185713,0.0,0.0,0.0,0.0,0.0,0.0,8067.217713616509,0.0,"(((A,C),D),B)"
13936.472590558351,11173.875584719224,11173.875584719224,13936.472590558351,0.0,0.0,6265.237981593825,3502.6409757546985,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
14854.431872850577,13334.929259314558,48500.193730298924,13334.929259314558,0.0,0.0,0.0,0.0,1519.5026135360188,0.0,0.0,33645.76185744835,0.0,0.0,"(((B,D),A),C)"
15806.359262639211,11208.78548544583,11208.78548544583,15687.752866621835,0.0,0.0,4478.967381176005,0.0,0.0,0.0,0.0,0.0,0.0,118.60639601737547,"(((B,C),D),A)"
76069.727773464,11950.769504716944,20933.961608500653,11950.769504716944,0.0,0.0,0.0,0.0,8983.19210378371,0.0,0.0,0.0,0.0,55135.76616496334,"(((B,D),C),A)"
11322.344186163356,60116.209593932464,13594.744258950133,11322.344186163356,0.0,0.0,0.0,2272.400072786777,0.0,0.0,0.0,0.0,46521.465334982335,0.0,"(((A,D),C),B)"
13012.48363462558,13012.48363462558,22803.238596683652,22803.238596683652,30653.94989333133,0.0,0.0,0.0,0.0,20863.194931273258,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
13809.720389245147,66350.6570719455,15273.766243583306,13809.720389245147,0.0,0.0,0.0,1464.0458543381587,0.0,0.0,0.0,0.0,51076.8908283622,0.0,"(((A,D),C),B)"
25735.26849917433,16389.994474863735,25735.26849917433,16389.994474863735,0.0,12445.023822240211,0.0,0.0,21790.297846550806,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10862.66188839366,32028.111905308153,10862.66188839366,11618.699300280972,0.0,756.0374118873107,0.0,0.0,0.0,0.0,0.0,0.0,20409.41260502718,0.0,"(((A,C),D),B)"
10850.219254347317,19512.352403720346,10850.219254347317,24211.377742567798,0.0,8662.133149373027,0.0,0.0,0.0,0.0,4699.025338847451,0.0,0.0,0.0,"(((A,C),B),D)"
23024.063511248038,28834.835876982936,28834.835876982936,23024.063511248038,0.0,0.0,5725.564455834181,11536.33682156908,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11357.91152771741,11616.823886386432,11132.171547792532,11132.171547792532,0.0,0.0,0.0,0.0,0.0,225.73997992487867,0.0,0.0,258.9123586690217,0.0,"(((C,D),A),B)"
31058.09280460534,31058.09280460534,56412.127484885044,41082.41238944891,10024.319584843568,0.0,0.0,0.0,0.0,0.0,0.0,15329.715095436137,0.0,0.0,"(((A,B),D),C)"
33482.12628862002,18951.36039649425,15897.246394474252,15897.246394474252,0.0,0.0,0.0,0.0,0.0,3054.114002019997,0.0,0.0,0.0,14530.76589212577,"(((C,D),B),A)"
12524.108070414983,10628.302264295115,10628.302264295115,12524.108070414983,0.0,0.0,28469.958697573995,26574.152891454127,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11565.700558961791,17868.82545033151,14609.00105866274,11565.700558961791,0.0,0.0,0.0,3043.3004997009493,0.0,0.0,0.0,0.0,3259.824391668772,0.0,"(((A,D),C),B)"
13940.950962164625,13940.950962164625,20878.479732620774,14183.010592192619,242.0596300279941,0.0,0.0,0.0,0.0,0.0,0.0,6695.469140428155,0.0,0.0,"(((A,B),D),C)"
15857.867087279636,11581.99718654081,15857.867087279636,11581.99718654081,0.0,2075.635385875305,0.0,0.0,6351.5052866141305,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13446.253904266297,11688.194773819903,11688.194773819903,21078.179772207757,0.0,0.0,1758.0591304463933,0.0,0.0,0.0,7631.925867941459,0.0,0.0,0.0,"(((B,C),A),D)"
19572.638716017653,30382.13374237889,30382.13374237889,19572.638716017653,0.0,0.0,25403.489208734234,36212.98423509547,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
15490.962534212002,15490.962534212002,20935.183091134226,20935.183091134226,7918.51773052407,0.0,0.0,0.0,0.0,2474.2971736018458,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
13395.177453950375,13632.326465295891,13632.326465295891,13395.177453950375,0.0,0.0,3315.515051165181,3552.664062510697,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
44828.20671530219,15086.67965815485,21083.68678324893,15086.67965815485,0.0,0.0,0.0,0.0,5997.007125094079,0.0,0.0,0.0,0.0,23744.51993205326,"(((B,D),C),A)"
13915.243323744337,13915.243323744337,20198.741228204177,20198.741228204177,12980.558020066568,0.0,0.0,0.0,0.0,6697.060115606728,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
48260.33622782165,34820.81574638316,18770.292514711422,18770.292514711422,0.0,0.0,0.0,0.0,0.0,16050.523231671734,0.0,0.0,0.0,13439.520481438489,"(((C,D),B),A)"
25637.447222075814,25637.447222075814,32755.093723350255,42003.21613333727,7117.646501274439,0.0,0.0,0.0,0.0,0.0,9248.122409987016,0.0,0.0,0.0,"(((A,B),C),D)"
11489.452170045897,43930.7268686609,14840.495009302802,11489.452170045897,0.0,0.0,0.0,3351.0428392569056,0.0,0.0,0.0,0.0,29090.231859358104,0.0,"(((A,D),C),B)"
18170.872435312172,15599.470308428132,18249.368088977346,15599.470308428132,0.0,0.0,0.0,0.0,2571.402126884042,0.0,0.0,78.49565366517524,0.0,0.0,"(((B,D),A),C)"
25864.756080076637,11027.181155099082,11027.181155099082,61105.76838252689,0.0,0.0,14837.574924977553,0.0,0.0,0.0,35241.01230245025,0.0,0.0,0.0,"(((B,C),A),D)"
16450.511969014085,16450.511969014085,21374.886340080127,21374.886340080127,39708.903365976985,0.0,0.0,0.0,0.0,34784.52899491094,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
10480.7562037327,10480.7562037327,28961.67392886945,28961.67392886945,21579.92993054369,0.0,0.0,0.0,0.0,3099.01220540694,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
13427.022109783848,16746.492484098406,18886.573200386538,13427.022109783848,0.0,0.0,0.0,3319.470374314558,0.0,0.0,0.0,2140.080716288131,0.0,0.0,"(((A,D),B),C)"
11058.923158521457,11037.045043243561,11037.045043243561,97025.75699589383,0.0,0.0,21.8781152778957,0.0,0.0,0.0,85966.83383737237,0.0,0.0,0.0,"(((B,C),A),D)"
11097.929463097387,16869.528537954524,11097.929463097387,16869.528537954524,0.0,25260.59150270049,0.0,0.0,19488.992427843354,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11177.17992596397,13690.975143884052,11177.17992596397,14473.439819041478,0.0,2513.7952179200825,0.0,0.0,0.0,0.0,782.4646751574251,0.0,0.0,0.0,"(((A,C),B),D)"
18154.16265492533,18154.16265492533,12065.452680793385,12065.452680793385,13075.855065822478,0.0,0.0,0.0,0.0,19164.565039954425,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
44489.81902878298,25820.281534530695,19575.82935137197,19575.82935137197,0.0,0.0,0.0,0.0,0.0,6244.452183158726,0.0,0.0,0.0,18669.537494252283,"(((C,D),B),A)"
18444.892376686494,12484.164561524725,12484.164561524725,18444.892376686494,0.0,0.0,24472.94006248513,18512.21224732336,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
33223.886393092864,33223.886393092864,19125.043001907536,19125.043001907536,3036.6209792983273,0.0,0.0,0.0,0.0,17135.464370483656,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12992.221976164155,12992.221976164155,16319.890869784735,34780.794304154464,3327.6688936205796,0.0,0.0,0.0,0.0,0.0,18460.90343436973,0.0,0.0,0.0,"(((A,B),C),D)"
15701.874230899786,19635.591033041594,15701.874230899786,19635.591033041594,0.0,21070.81964114051,0.0,0.0,17137.102838998704,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10981.048475787335,10981.048475787335,27109.6890481269,27109.6890481269,24292.567313751628,0.0,0.0,0.0,0.0,8163.926741412062,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
18247.70179020282,16113.513585747554,42452.909460240124,16113.513585747554,0.0,0.0,0.0,0.0,2134.188204455267,0.0,0.0,24205.207670037304,0.0,0.0,"(((B,D),A),C)"
13844.026495312486,12689.60847318714,86092.64597665341,12689.60847318714,0.0,0.0,0.0,0.0,1154.4180221253473,0.0,0.0,72248.61948134092,0.0,0.0,"(((B,D),A),C)"
16810.6090778151,25005.47404935489,25005.47404935489,16810.6090778151,0.0,0.0,27708.74485031619,35903.60982185598,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
14073.32824200319,13815.199308473177,13815.199308473177,14073.32824200319,0.0,0.0,2114.4798212186347,1856.3508876886203,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
38211.532297016995,14325.450106509612,14325.450106509612,21102.15680091423,0.0,0.0,6776.706694404617,0.0,0.0,0.0,0.0,0.0,0.0,17109.375496102766,"(((B,C),D),A)"
19440.860404867944,11774.923621507682,11774.923621507682,21674.268752854903,0.0,0.0,7665.936783360263,0.0,0.0,0.0,2233.408347986958,0.0,0.0,0.0,"(((B,C),A),D)"
20389.52753839222,13612.135948886411,16622.199349574003,13612.135948886411,0.0,0.0,0.0,0.0,3010.0634006875925,0.0,0.0,0.0,0.0,3767.328188818216,"(((B,D),C),A)"
13602.887834167494,21826.713178577782,13602.887834167494,25468.108836206065,0.0,8223.825344410287,0.0,0.0,0.0,0.0,3641.395657628285,0.0,0.0,0.0,"(((A,C),B),D)"
13877.051139907764,13877.051139907764,31394.46076358127,37431.63310628507,17517.40962367351,0.0,0.0,0.0,0.0,0.0,6037.1723427038,0.0,0.0,0.0,"(((A,B),C),D)"
12283.063262238305,17640.892139045383,24415.319078676308,12283.063262238305,0.0,0.0,0.0,5357.828876807079,0.0,0.0,0.0,6774.426939630926,0.0,0.0,"(((A,D),B),C)"
14080.212789394138,14080.212789394138,20143.23785304971,20143.23785304971,30020.02608934341,0.0,0.0,0.0,0.0,23957.001025687838,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
15001.717819545911,11555.730210198417,15001.717819545911,11555.730210198417,0.0,601.6592865457184,0.0,0.0,4047.6468958932123,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13688.19673675696,13688.19673675696,21161.535162538945,21161.535162538945,28939.6538776632,0.0,0.0,0.0,0.0,21466.315451881215,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
44867.67439375835,14503.687602496822,14503.687602496822,20255.138710195097,0.0,0.0,5751.451107698275,0.0,0.0,0.0,0.0,0.0,0.0,24612.535683563252,"(((B,C),D),A)"
28385.268707265208,28385.268707265208,11297.442975213267,11297.442975213267,101481.84860626841,0.0,0.0,0.0,0.0,118569.67433832036,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
11792.764136476182,18369.119630224686,11792.764136476182,23699.27956685304,0.0,6576.355493748503,0.0,0.0,0.0,0.0,5330.159936628356,0.0,0.0,0.0,"(((A,C),B),D)"
10045.526402999565,10045.526402999565,24680.81104448478,16722.386946551625,6676.86054355206,0.0,0.0,0.0,0.0,0.0,0.0,7958.424097933154,0.0,0.0,"(((A,B),D),C)"
10463.283184544096,10463.283184544096,14158.393584808262,14158.393584808262,28594.382280809605,0.0,0.0,0.0,0.0,24899.27188054544,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
26004.765657594464,26004.765657594464,20205.097602391026,20205.097602391026,29839.34888983716,0.0,0.0,0.0,0.0,35639.0169450406,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
22076.93315434795,12282.416984622118,51765.910110915705,12282.416984622118,0.0,0.0,0.0,0.0,9794.516169725832,0.0,0.0,29688.976956567752,0.0,0.0,"(((B,D),A),C)"
14214.709822980034,14214.709822980034,19987.408303443175,19987.408303443175,17286.331198537257,0.0,0.0,0.0,0.0,11513.632718074115,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
15458.086652619593,15458.086652619593,12980.167971919487,12980.167971919487,28927.176574753357,0.0,0.0,0.0,0.0,31405.095255453463,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
