A,B,C,D,AB,AC,BC,AD,BD,CD,ABC,ABD,ACD,BCD,topology
14247.383644493,19127.464003744855,14247.383644493,19127.464003744855,0.0,7046.876557926365,0.0,0.0,2166.79619867451,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11625.100489592414,14931.559658174954,14931.559658174954,11625.100489592414,0.0,0.0,23582.9350254518,26889.39419403434,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
24629.814401195556,12616.578080193354,24629.814401195556,12616.578080193354,0.0,7811.8344427384945,0.0,0.0,19825.070763740696,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
12940.9784959369,21220.352983973877,18749.125649827394,12940.9784959369,0.0,0.0,0.0,5808.1471538904925,0.0,0.0,0.0,0.0,2471.2273341464834,0.0,"(((A,D),C),B)"
11209.159418028858,27787.30860944581,11209.159418028858,13295.29809789188,0.0,2086.1386798630233,0.0,0.0,0.0,0.0,0.0,0.0,14492.010511553928,0.0,"(((A,C),D),B)"
10216.036734316927,24650.571853932553,10216.036734316927,14755.685461160423,0.0,4539.648726843496,0.0,0.0,0.0,0.0,0.0,0.0,9894.88639277213,0.0,"(((A,C),D),B)"
13248.467486152935,15061.200672541936,13248.467486152935,17760.27380394931,0.0,1812.7331863890017,0.0,0.0,0.0,0.0,2699.0731314073714,0.0,0.0,0.0,"(((A,C),B),D)"
11871.843077630561,23243.368036137043,11871.843077630561,16120.515634353676,0.0,4248.672556723116,0.0,0.0,0.0,0.0,0.0,0.0,7122.852401783366,0.0,"(((A,C),D),B)"
10034.68769801986,10034.68769801986,10670.32937447236,21903.437292527087,635.6416764525005,0.0,0.0,0.0,0.0,0.0,11233.107918054728,0.0,0.0,0.0,"(((A,B),C),D)"
13297.06149299367,11697.931125020463,13297.06149299367,11697.931125020463,0.0,11763.21914914171,0.0,0.0,13362.349517114917,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
14032.194648790211,19789.15349947858,19314.81778040189,14032.194648790211,0.0,0.0,0.0,5282.623131611676,0.0,0.0,0.0,0.0,474.3357190766896,0.0,"(((A,D),C),B)"
12613.269390926664,12613.269390926664,18286.501304801583,14846.225435089666,2232.9560441630015,0.0,0.0,0.0,0.0,0.0,0.0,3440.275869711915,0.0,0.0,"(((A,B),D),C)"
16746.905305591143,41884.49512878909,23905.277800699776,16746.905305591143,0.0,0.0,0.0,7158.372495108632,0.0,0.0,0.0,0.0,17979.21732808931,0.0,"(((A,D),C),B)"
13368.598786544368,13368.598786544368,13937.66037073866,14975.19027344689,569.0615841942918,0.0,0.0,0.0,0.0,0.0,1037.5299027082299,0.0,0.0,0.0,"(((A,B),C),D)"
21342.422299639977,18776.337627076144,18776.337627076144,19869.642290618307,0.0,0.0,1093.3046635421636,0.0,0.0,0.0,0.0,0.0,0.0,1472.7800090216708,"(((B,C),D),A)"
14344.700386795586,26821.962888784812,21641.95106547921,14344.700386795586,0.0,0.0,0.0,7297.250678683623,0.0,0.0,0.0,0.0,5180.011823305603,0.0,"(((A,D),C),B)"
16325.317384377835,15413.382505207308,16325.317384377835,15413.382505207308,0.0,973.9447857553496,0.0,0.0,1885.879664925877,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
19904.61332550872,11360.290066507428,19904.61332550872,11360.290066507428,0.0,18505.281879246435,0.0,0.0,27049.605138247724,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13041.592253279854,12643.693927238954,12643.693927238954,19614.243074442875,0.0,0.0,397.8983260409009,0.0,0.0,0.0,6572.650821163022,0.0,0.0,0.0,"(((B,C),A),D)"
11768.398306726105,20158.137550045725,11768.398306726105,12087.752304569225,0.0,319.3539978431196,0.0,0.0,0.0,0.0,0.0,0.0,8070.385245476501,0.0,"(((A,C),D),B)"
10629.632755167822,10629.632755167822,20624.102427499995,20624.102427499995,14750.745699915968,0.0,0.0,0.0,0.0,4756.276027583794,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
13894.766651912978,13894.766651912978,15706.994817246155,14310.537680970305,415.77102905732744,0.0,0.0,0.0,0.0,0.0,0.0,1396.4571362758516,0.0,0.0,"(((A,B),D),C)"
12323.048694214169,12323.048694214169,46001.59736644938,12829.188346786697,506.13965257252806,0.0,0.0,0.0,0.0,0.0,0.0,33172.40901966268,0.0,0.0,"(((A,B),D),C)"
11584.907592602573,12843.365080596,11584.907592602573,12766.689644368429,0.0,1181.7820517658558,0.0,0.0,0.0,0.0,0.0,0.0,76.67543622757182,0.0,"(((A,C),D),B)"
19776.771280043846,16055.773318146033,14310.933405969196,14310.933405969196,0.0,0.0,0.0,0.0,0.0,1744.8399121768384,0.0,0.0,0.0,3720.9979618978105,"(((C,D),B),A)"
22414.32883225986,17631.457161636845,11873.92433424415,11873.92433424415,0.0,0.0,0.0,0.0,0.0,5757.532827392694,0.0,0.0,0.0,4782.871670623014,"(((C,D),B),A)"
13151.484037559154,19241.263204530514,13151.484037559154,19241.263204530514,0.0,11827.213861285596,0.0,0.0,5737.4346943142355,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13988.821727912084,17425.693715204598,17425.693715204598,13988.821727912084,0.0,0.0,25351.094590844787,28787.9665781373,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
10146.184035012304,10146.184035012304,20286.392188331953,12331.988870196203,2185.8048351838997,0.0,0.0,0.0,0.0,0.0,0.0,7954.40331813575,0.0,0.0,"(((A,B),D),C)"
16771.830516875438,13193.68864085088,13193.68864085088,16771.830516875438,0.0,0.0,61485.41992695642,57907.27805093186,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12966.500345826182,10923.59479411346,10923.59479411346,12966.500345826182,0.0,0.0,3510.034225059051,1467.1286733463294,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
17733.774332532157,12853.671500091308,11526.340595386004,11526.340595386004,0.0,0.0,0.0,0.0,0.0,1327.3309047053046,0.0,0.0,0.0,4880.10283244085,"(((C,D),B),A)"
18391.173436725607,10612.381384297276,10612.381384297276,12914.478577538117,0.0,0.0,2302.0971932408424,0.0,0.0,0.0,0.0,0.0,0.0,5476.69485918749,"(((B,C),D),A)"
10292.847896058627,10339.139384404161,10292.847896058627,24572.63933949406,0.0,46.29148834553456,0.0,0.0,0.0,0.0,14233.499955089897,0.0,0.0,0.0,"(((A,C),B),D)"
12549.003195773948,16677.46129466678,12952.712154589373,12549.003195773948,0.0,0.0,0.0,403.70895881542407,0.0,0.0,0.0,0.0,3724.7491400774056,0.0,"(((A,D),C),B)"
12477.275577843044,14596.272882046602,22586.82483757341,12477.275577843044,0.0,0.0,0.0,2118.997304203558,0.0,0.0,0.0,7990.551955526811,0.0,0.0,"(((A,D),B),C)"
11393.528345587354,13431.283344380037,11393.528345587354,13431.283344380037,0.0,19760.064425441553,0.0,0.0,17722.30942664887,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
16073.028762238657,12656.100704246997,14581.077978756657,12656.100704246997,0.0,0.0,0.0,0.0,1924.9772745096593,0.0,0.0,0.0,0.0,1491.950783481999,"(((B,D),C),A)"
12936.10022482696,11792.878061407058,11792.878061407058,12936.10022482696,0.0,0.0,43349.15275215137,42205.93058873147,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
10098.511426608893,10098.511426608893,23290.651457867323,23290.651457867323,17242.11487579796,0.0,0.0,0.0,0.0,4049.9748445395317,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
11504.617636996381,11504.617636996381,13480.005599981334,13480.005599981334,8204.488414903786,0.0,0.0,0.0,0.0,6229.100451918832,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
37574.14415883992,11199.362617632954,11652.56127546196,11199.362617632954,0.0,0.0,0.0,0.0,453.19865782900587,0.0,0.0,0.0,0.0,25921.58288337796,"(((B,D),C),A)"
16113.528022620909,16113.528022620909,29759.721737052176,17142.47707006605,1028.9490474451395,0.0,0.0,0.0,0.0,0.0,0.0,12617.24466698613,0.0,0.0,"(((A,B),D),C)"
13864.75782336489,11519.520038136085,13962.223724940499,11519.520038136085,0.0,0.0,0.0,0.0,2345.2377852288055,0.0,0.0,97.46590157561043,0.0,0.0,"(((B,D),A),C)"
23441.61399142471,12284.591630352665,36176.820343836574,12284.591630352665,0.0,0.0,0.0,0.0,11157.022361072046,0.0,0.0,12735.206352411864,0.0,0.0,"(((B,D),A),C)"
11292.397859459355,26431.524747027135,21274.628277169948,11292.397859459355,0.0,0.0,0.0,9982.23041771059,0.0,0.0,0.0,0.0,5156.896469857185,0.0,"(((A,D),C),B)"
10398.145610930687,19316.81061920929,10398.145610930687,19316.81061920929,0.0,10195.193020502888,0.0,0.0,1276.5280122242834,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
20403.052382142636,11938.470950403525,15970.789269768953,11938.470950403525,0.0,0.0,0.0,0.0,4032.3183193654268,0.0,0.0,0.0,0.0,4432.263112373682,"(((B,D),C),A)"
16580.1865403463,23933.25370631908,16580.1865403463,22990.567277263977,0.0,6410.380736917677,0.0,0.0,0.0,0.0,0.0,0.0,942.6864290551031,0.0,"(((A,C),D),B)"
11186.674431248513,19841.69413543377,11186.674431248513,12064.215476448868,0.0,877.541045200355,0.0,0.0,0.0,0.0,0.0,0.0,7777.478658984899,0.0,"(((A,C),D),B)"
14614.125401228683,14614.125401228683,17217.373816579926,17217.373816579926,35926.48903119544,0.0,0.0,0.0,0.0,33323.240615844195,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
22985.63063158066,11310.498873754947,13285.988387181089,11310.498873754947,0.0,0.0,0.0,0.0,1975.4895134261421,0.0,0.0,0.0,0.0,9699.642244399573,"(((B,D),C),A)"
24237.14230112294,10464.064102779079,10464.064102779079,12491.294038709166,0.0,0.0,2027.2299359300866,0.0,0.0,0.0,0.0,0.0,0.0,11745.848262413778,"(((B,C),D),A)"
13250.400365282738,18531.593104889722,13250.400365282738,17972.576482461343,0.0,4722.176117178604,0.0,0.0,0.0,0.0,0.0,0.0,559.0166224283784,0.0,"(((A,C),D),B)"
21350.052246709372,14514.781860368883,14514.781860368883,24537.415501003572,0.0,0.0,6835.27038634049,0.0,0.0,0.0,3187.3632542942005,0.0,0.0,0.0,"(((B,C),A),D)"
10114.60299503222,11784.565441368586,10114.60299503222,12112.599794239857,0.0,1669.9624463363662,0.0,0.0,0.0,0.0,328.03435287127087,0.0,0.0,0.0,"(((A,C),B),D)"
15648.245434658078,14166.788793742156,14166.788793742156,15648.245434658078,0.0,0.0,1918.4593205942929,437.00267967837186,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
10148.563541318366,10148.563541318366,15992.32614447458,22135.230007230948,5843.762603156213,0.0,0.0,0.0,0.0,0.0,6142.903862756368,0.0,0.0,0.0,"(((A,B),C),D)"
13263.06112691977,11977.544355599044,13263.06112691977,11977.544355599044,0.0,7996.794231634164,0.0,0.0,9282.31100295489,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
15602.301111917188,18590.923108115672,13894.559952519687,13894.559952519687,0.0,0.0,0.0,0.0,0.0,1707.7411593975014,0.0,0.0,2988.6219961984834,0.0,"(((C,D),A),B)"
13664.841428245016,11282.895146017423,13861.80240848885,11282.895146017423,0.0,0.0,0.0,0.0,2381.9462822275927,0.0,0.0,196.96098024383366,0.0,0.0,"(((B,D),A),C)"
20267.99885879817,25218.55324187497,11214.952772346727,11214.952772346727,0.0,0.0,0.0,0.0,0.0,9053.046086451443,0.0,0.0,4950.554383076802,0.0,"(((C,D),A),B)"
20725.772316184084,17882.01340894679,20725.772316184084,17882.01340894679,0.0,2859.8549233233293,0.0,0.0,5703.613830560625,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
13699.541487451197,13222.933552530143,18060.981910066766,13222.933552530143,0.0,0.0,0.0,0.0,476.6079349210544,0.0,0.0,4361.440422615569,0.0,0.0,"(((B,D),A),C)"
17240.396046554022,11297.01285866114,11297.01285866114,12048.521401652537,0.0,0.0,751.5085429913966,0.0,0.0,0.0,0.0,0.0,0.0,5191.874644901485,"(((B,C),D),A)"
13977.250126999448,13536.161438721258,13536.161438721258,13824.223074862,0.0,0.0,288.0616361407434,0.0,0.0,0.0,0.0,0.0,0.0,153.02705213744727,"(((B,C),D),A)"
10746.077331121118,10746.077331121118,10992.024991072578,42198.66144840325,245.9476599514599,0.0,0.0,0.0,0.0,0.0,31206.63645733067,0.0,0.0,0.0,"(((A,B),C),D)"
16371.622324939905,12099.289801334236,20135.930616353515,12099.289801334236,0.0,0.0,0.0,0.0,4272.332523605669,0.0,0.0,3764.3082914136107,0.0,0.0,"(((B,D),A),C)"
28757.199769190083,49071.85666322576,11597.678952383174,11597.678952383174,0.0,0.0,0.0,0.0,0.0,17159.520816806908,0.0,0.0,20314.65689403567,0.0,"(((C,D),A),B)"
10053.616414302342,10053.616414302342,12893.628862204161,12893.628862204161,18717.506706821463,0.0,0.0,0.0,0.0,15877.494258919642,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
21507.700911069438,13676.589156097021,12072.83950473548,12072.83950473548,0.0,0.0,0.0,0.0,0.0,1603.74965136154,0.0,0.0,0.0,7831.111754972418,"(((C,D),B),A)"
10617.637516543242,11866.415715253961,10617.637516543242,11866.415715253961,0.0,3504.547861184173,0.0,0.0,2255.7696624734535,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10845.012131670157,10845.012131670157,16156.255888532323,16156.255888532323,22770.409355183227,0.0,0.0,0.0,0.0,17459.165598321062,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
10708.828817177917,10708.828817177917,18495.668416660934,12534.910727538927,1826.0819103610097,0.0,0.0,0.0,0.0,0.0,0.0,5960.757689122007,0.0,0.0,"(((A,B),D),C)"
10312.637910358137,14209.291769699212,10312.637910358137,14209.291769699212,0.0,47851.09861984235,0.0,0.0,43954.444760501276,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
16741.5845519535,10548.093592799349,10548.093592799349,16741.5845519535,0.0,0.0,7252.240797968825,1058.7498388146737,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12216.937226602924,18840.08620655958,12216.937226602924,44162.92684378957,0.0,6623.148979956653,0.0,0.0,0.0,0.0,25322.840637229994,0.0,0.0,0.0,"(((A,C),B),D)"
11602.996464079435,39033.76413979715,19729.039706757714,11602.996464079435,0.0,0.0,0.0,8126.04324267828,0.0,0.0,0.0,0.0,19304.72443303944,0.0,"(((A,D),C),B)"
15550.233513528901,14342.090348257077,14342.090348257077,16632.85668181344,0.0,0.0,1208.1431652718238,0.0,0.0,0.0,1082.623168284539,0.0,0.0,0.0,"(((B,C),A),D)"
13146.38630689463,12992.128471345784,12992.128471345784,15251.124785414659,0.0,0.0,154.25783554884512,0.0,0.0,0.0,2104.738478520029,0.0,0.0,0.0,"(((B,C),A),D)"
17480.64259586684,26296.512642528178,15489.312734446887,15489.312734446887,0.0,0.0,0.0,0.0,0.0,1991.3298614199534,0.0,0.0,8815.870046661335,0.0,"(((C,D),A),B)"
14516.74837287076,12888.699398771652,12888.699398771652,14516.74837287076,0.0,0.0,5739.822740149225,4111.773766050119,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
17427.78708659068,10209.303096475003,10209.303096475003,11264.38613844893,0.0,0.0,1055.0830419739273,0.0,0.0,0.0,0.0,0.0,0.0,6163.400948141749,"(((B,C),D),A)"
12294.370974926354,16680.098488951862,12294.370974926354,26414.1794786045,0.0,4385.727514025508,0.0,0.0,0.0,0.0,9734.080989652635,0.0,0.0,0.0,"(((A,C),B),D)"
12080.534331806712,13764.021936541518,19131.194286800433,12080.534331806712,0.0,0.0,0.0,1683.4876047348066,0.0,0.0,0.0,5367.172350258917,0.0,0.0,"(((A,D),B),C)"
10688.058436561321,10688.058436561321,23156.006726863146,13817.041546510465,3128.983109949143,0.0,0.0,0.0,0.0,0.0,0.0,9338.965180352681,0.0,0.0,"(((A,B),D),C)"
13344.41107117155,15688.020223794128,13344.41107117155,15688.020223794128,0.0,6047.519271486315,0.0,0.0,3703.910118863735,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
17687.895580710163,15963.026167449665,13039.528693780117,13039.528693780117,0.0,0.0,0.0,0.0,0.0,2923.497473669548,0.0,0.0,0.0,1724.8694132604971,"(((C,D),B),A)"
10993.144597301543,11890.107928110729,10993.144597301543,11890.107928110729,0.0,2687.0973732320113,0.0,0.0,1790.1340424228247,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
15968.215856507168,15893.883009818259,15893.883009818259,29458.26326756813,0.0,0.0,74.33284668890829,0.0,0.0,0.0,13490.047411060963,0.0,0.0,0.0,"(((B,C),A),D)"
14984.678419291187,14984.678419291187,12113.073246116424,12113.073246116424,3666.899990404413,0.0,0.0,0.0,0.0,6538.505163579177,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12156.125693358863,15832.197571878052,32318.10835336738,12156.125693358863,0.0,0.0,0.0,3676.0718785191893,0.0,0.0,0.0,16485.91078148933,0.0,0.0,"(((A,D),B),C)"
13120.934710653359,35572.20508238043,16766.152737451957,13120.934710653359,0.0,0.0,0.0,3645.2180267985973,0.0,0.0,0.0,0.0,18806.052344928477,0.0,"(((A,D),C),B)"
44489.768048918704,15057.811041954543,15057.811041954543,18740.2533409805,0.0,0.0,3682.442299025957,0.0,0.0,0.0,0.0,0.0,0.0,25749.514707938208,"(((B,C),D),A)"
33044.28986474694,10776.202142000258,10776.202142000258,13515.364744282373,0.0,0.0,2739.1626022821147,0.0,0.0,0.0,0.0,0.0,0.0,19528.925120464566,"(((B,C),D),A)"
34564.22888924566,12015.138796315094,11240.739236508462,11240.739236508462,0.0,0.0,0.0,0.0,0.0,774.3995598066315,0.0,0.0,0.0,22549.09009293057,"(((C,D),B),A)"
11712.206010851429,11712.206010851429,11625.107339930848,11625.107339930848,5843.436076316792,0.0,0.0,0.0,0.0,5930.534747237374,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
11795.958561357935,18594.14060516684,18594.14060516684,11795.958561357935,0.0,0.0,3020.711704131055,9818.89374793996,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11142.629441742796,32950.23288339487,11142.629441742796,21318.008278087815,0.0,10175.378836345018,0.0,0.0,0.0,0.0,0.0,0.0,11632.224605307058,0.0,"(((A,C),D),B)"
10404.245860578858,10404.245860578858,18644.48331985527,18644.48331985527,16236.71587430144,0.0,0.0,0.0,0.0,7996.47841502503,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
15271.029721455609,15271.029721455609,13520.284132691071,13520.284132691071,424.9510437119707,0.0,0.0,0.0,0.0,2175.6966324765085,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
10456.027811067383,10456.027811067383,21030.80466797168,11437.054368613957,981.026557546576,0.0,0.0,0.0,0.0,0.0,0.0,9593.750299357722,0.0,0.0,"(((A,B),D),C)"
17043.580103144388,12567.696641895804,11131.223293007472,11131.223293007472,0.0,0.0,0.0,0.0,0.0,1436.4733488883317,0.0,0.0,0.0,4475.883461248585,"(((C,D),B),A)"
10187.32779658533,15911.833995231502,10187.32779658533,11657.768203313968,0.0,1470.4404067286378,0.0,0.0,0.0,0.0,0.0,0.0,4254.065791917534,0.0,"(((A,C),D),B)"
14434.964590880478,11153.850785005832,11153.850785005832,14434.964590880478,0.0,0.0,8627.558577087462,5346.444771212816,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12205.703441323049,12205.703441323049,13901.695320622535,15079.719586323958,1695.9918792994874,0.0,0.0,0.0,0.0,0.0,1178.0242657014214,0.0,0.0,0.0,"(((A,B),C),D)"
17875.474566592056,29304.988880105506,12454.997284030895,12454.997284030895,0.0,0.0,0.0,0.0,0.0,5420.4772825611635,0.0,0.0,11429.514313513448,0.0,"(((C,D),A),B)"
10754.760195695935,10754.760195695935,14352.158057262699,14352.158057262699,6323.7104669351265,0.0,0.0,0.0,0.0,2726.3126053683613,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
28819.906166097964,25209.6918630829,12714.604181156774,12714.604181156774,0.0,0.0,0.0,0.0,0.0,12495.087681926125,0.0,0.0,0.0,3610.2143030150637,"(((C,D),B),A)"
14471.345846063181,11222.597334937185,12890.24457081805,11222.597334937185,0.0,0.0,0.0,0.0,1667.6472358808644,0.0,0.0,0.0,0.0,1581.1012752451318,"(((B,D),C),A)"
10822.854185827078,10822.854185827078,14134.166614415131,24354.35654284693,3311.312428588052,0.0,0.0,0.0,0.0,0.0,10220.1899284318,0.0,0.0,0.0,"(((A,B),C),D)"
13290.822869743817,13290.822869743817,13787.217991191972,16303.429252193822,496.39512144815416,0.0,0.0,0.0,0.0,0.0,2516.21126100185,0.0,0.0,0.0,"(((A,B),C),D)"
14158.309117449522,12466.6114797131,23402.593655395583,12466.6114797131,0.0,0.0,0.0,0.0,1691.6976377364222,0.0,0.0,9244.284537946063,0.0,0.0,"(((B,D),A),C)"
15769.102915865702,13312.603182050596,13343.675540961522,13312.603182050596,0.0,0.0,0.0,0.0,31.07235891092575,0.0,0.0,0.0,0.0,2425.42737490418,"(((B,D),C),A)"
12063.852814570666,12063.852814570666,13054.658795859968,13054.658795859968,1235.6888937247545,0.0,0.0,0.0,0.0,244.88291243545257,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12502.677173405194,11981.885345626059,11981.885345626059,12502.677173405194,0.0,0.0,10532.417480105592,10011.625652326455,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
10200.795070969029,13816.557925145644,10200.795070969029,16743.296109682615,0.0,3615.7628541766167,0.0,0.0,0.0,0.0,2926.738184536972,0.0,0.0,0.0,"(((A,C),B),D)"
12717.563440946275,12717.563440946275,13897.487259993773,13737.928849247623,1020.3654083013486,0.0,0.0,0.0,0.0,0.0,0.0,159.5584107461514,0.0,0.0,"(((A,B),D),C)"
12118.62859758626,12118.62859758626,14187.764433301274,26483.646622934488,2069.1358357150143,0.0,0.0,0.0,0.0,0.0,12295.882189633212,0.0,0.0,0.0,"(((A,B),C),D)"
12228.568419859239,17287.48252942627,17287.48252942627,12228.568419859239,0.0,0.0,4808.137927434082,9867.052037001115,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11509.347184685284,10574.583998626269,10574.583998626269,11509.347184685284,0.0,0.0,4519.321012433153,3584.5578263741368,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11172.140161857193,11172.140161857193,12503.427137878352,25352.09462464142,1331.2869760211593,0.0,0.0,0.0,0.0,0.0,12848.667486763068,0.0,0.0,0.0,"(((A,B),C),D)"
12606.684602387806,11855.90239444093,11855.90239444093,12606.684602387806,0.0,0.0,10823.92911207608,10073.146904129204,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11287.39844519978,10197.355653297034,10197.355653297034,11287.39844519978,0.0,0.0,7341.908592660067,6251.86580075732,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
19243.56217601316,10363.183664546716,10363.183664546716,13029.278743489376,0.0,0.0,2666.09507894266,0.0,0.0,0.0,0.0,0.0,0.0,6214.283432523786,"(((B,C),D),A)"
10202.844106846247,10202.844106846247,13926.978293413553,16671.408457485424,3724.1341865673053,0.0,0.0,0.0,0.0,0.0,2744.4301640718722,0.0,0.0,0.0,"(((A,B),C),D)"
16998.20624472055,28540.230560740616,18380.100718223555,16998.20624472055,0.0,0.0,0.0,1381.8944735030057,0.0,0.0,0.0,0.0,10160.129842517063,0.0,"(((A,D),C),B)"
11890.382992580111,11890.382992580111,14441.16855798805,15656.051264305266,2550.7855654079385,0.0,0.0,0.0,0.0,0.0,1214.8827063172164,0.0,0.0,0.0,"(((A,B),C),D)"
11656.596528287726,17522.084099532876,22767.220135214033,11656.596528287726,0.0,0.0,0.0,5865.48757124515,0.0,0.0,0.0,5245.136035681155,0.0,0.0,"(((A,D),B),C)"
14262.570087221993,14527.354525919412,14262.570087221993,15159.313012048895,0.0,264.78443869741903,0.0,0.0,0.0,0.0,631.958486129482,0.0,0.0,0.0,"(((A,C),B),D)"
15283.67104980556,10176.122507570692,10176.122507570692,15283.67104980556,0.0,0.0,16512.272832437193,11404.724290202324,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11603.81325403725,11603.81325403725,17541.139706824746,20916.059067898674,5937.326452787496,0.0,0.0,0.0,0.0,0.0,3374.919361073927,0.0,0.0,0.0,"(((A,B),C),D)"
32059.089437655944,10845.578536282967,10845.578536282967,12980.936475537432,0.0,0.0,2135.357939254464,0.0,0.0,0.0,0.0,0.0,0.0,19078.15296211851,"(((B,C),D),A)"
13914.41674570357,12866.39165882264,13914.41674570357,12866.39165882264,0.0,9523.526243197917,0.0,0.0,10571.551330078846,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
23287.604074816027,13892.158028607835,16688.751992414258,13892.158028607835,0.0,0.0,0.0,0.0,2796.5939638064215,0.0,0.0,0.0,0.0,6598.852082401768,"(((B,D),C),A)"
11271.191039027666,15908.483440641907,11271.191039027666,12916.021746742097,0.0,1644.8307077144307,0.0,0.0,0.0,0.0,0.0,0.0,2992.461693899809,0.0,"(((A,C),D),B)"
12011.631589483693,12424.269265558287,12011.631589483693,12424.269265558287,0.0,623.5102224989287,0.0,0.0,210.8725464243355,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11317.501238096738,37272.22131570375,11317.501238096738,11979.31334025418,0.0,661.8121021574423,0.0,0.0,0.0,0.0,0.0,0.0,25292.907975449565,0.0,"(((A,C),D),B)"
14655.490900320983,16044.88351511408,17582.002646761583,14655.490900320983,0.0,0.0,0.0,1389.3926147930956,0.0,0.0,0.0,1537.1191316475033,0.0,0.0,"(((A,D),B),C)"
14420.469696030239,12419.161326195064,14420.469696030239,12419.161326195064,0.0,51142.36216483621,0.0,0.0,53143.670534671386,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
16757.384185383184,10107.526850426148,10107.526850426148,16757.384185383184,0.0,0.0,19744.748321751715,13094.890986794679,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
10227.384686729298,10258.227931239213,10227.384686729298,13338.892947538216,0.0,30.843244509915007,0.0,0.0,0.0,0.0,3080.665016299003,0.0,0.0,0.0,"(((A,C),B),D)"
11463.718643787079,14962.535430985316,33831.52805395187,11463.718643787079,0.0,0.0,0.0,3498.8167871982364,0.0,0.0,0.0,18868.992622966554,0.0,0.0,"(((A,D),B),C)"
16372.7423601955,14932.170635829876,14932.170635829876,16372.7423601955,0.0,0.0,43343.630334897185,41903.05861053156,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
19746.296950640455,11618.156538281339,11618.156538281339,14329.260867012825,0.0,0.0,2711.104328731486,0.0,0.0,0.0,0.0,0.0,0.0,5417.036083627631,"(((B,C),D),A)"
11241.415400989341,11241.415400989341,11771.91584707862,11771.91584707862,31364.73111106918,0.0,0.0,0.0,0.0,30834.2306649799,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
16204.521244712658,17717.259630562432,16204.521244712658,17717.259630562432,0.0,1530.3299867874498,0.0,0.0,17.591600937677224,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11812.419461295762,13520.306473252407,13520.306473252407,11812.419461295762,0.0,0.0,19011.701433269765,20719.58844522641,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12369.657439656716,14270.713983024998,12369.657439656716,14270.713983024998,0.0,21725.26451043106,0.0,0.0,19824.20796706278,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
