Locus,nA,nB,a1,Ea1,Va1,dev,pval_exact,pval_normal,elapsed_seconds,timestamp,status,error
109,100,100,32,50.25125628140704,25.126269051555767,-3.6410677541578838,0.00023966029636768898,0.00013575483292689857,15.325,2025-09-17T17:34:08,OK,
110,100,100,32,50.25125628140704,25.126269051555767,-3.6410677541578838,0.00023966029636768898,0.00013575483292689857,15.401,2025-09-17T17:34:23,OK,
111,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.399,2025-09-17T17:34:38,OK,
112,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.394,2025-09-17T17:34:54,OK,
113,100,100,28,50.25125628140704,25.126269051555767,-4.439055070322442,7.574860218111569e-06,4.5177348548172695e-06,15.453,2025-09-17T17:35:09,OK,
114,100,100,34,50.25125628140704,25.126269051555767,-3.2420740960756045,0.0010350980478647286,0.000593315830844227,15.212,2025-09-17T17:35:25,OK,
115,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.482,2025-09-17T17:35:40,OK,
116,100,100,14,50.25125628140704,25.126269051555767,-7.232010676898395,5.43367320425823e-14,2.379473871704485e-13,15.302,2025-09-17T17:35:55,OK,
117,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.526,2025-09-17T17:36:11,OK,
118,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.455,2025-09-17T17:36:26,OK,
119,100,100,4,50.25125628140704,25.126269051555767,-9.22697896730979,4.464325997753861e-24,1.3918612638569295e-20,15.514,2025-09-17T17:36:42,OK,
120,100,100,30,50.25125628140704,25.126269051555767,-4.040061412240163,4.6649665489730854e-05,2.671860357692188e-05,15.364,2025-09-17T17:36:57,OK,
121,100,100,16,50.25125628140704,25.126269051555767,-6.833017018816117,1.6897451557743665e-12,4.1573543613940845e-12,15.258,2025-09-17T17:37:13,OK,
122,100,100,30,50.25125628140704,25.126269051555767,-4.040061412240163,4.6649665489730854e-05,2.671860357692188e-05,15.308,2025-09-17T17:37:28,OK,
123,100,100,22,50.25125628140704,25.126269051555767,-5.636036044569279,9.950371727116057e-09,8.7004486645736e-09,15.304,2025-09-17T17:37:43,OK,
124,100,100,20,50.25125628140704,25.126269051555767,-6.035029702651558,7.066793806571231e-10,7.946672544993498e-10,15.335,2025-09-17T17:37:58,OK,
125,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.745,2025-09-17T17:38:14,OK,
126,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.522,2025-09-17T17:38:30,OK,
127,100,100,12,50.25125628140704,25.126269051555767,-7.631004334980674,1.2677729166185138e-15,1.164659230745685e-14,15.786,2025-09-17T17:38:45,OK,
128,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.483,2025-09-17T17:39:01,OK,
129,100,100,6,50.25125628140704,25.126269051555767,-8.827985309227511,1.3741934818766986e-21,5.328902584143543e-19,15.258,2025-09-17T17:39:16,OK,
130,100,100,28,50.25125628140704,25.126269051555767,-4.439055070322442,7.574860218111569e-06,4.5177348548172695e-06,15.28,2025-09-17T17:39:32,OK,
